X1,X2,X3,X4,X5,X6,X7
2.27,32,0.027,1.093,0,0.561,0
5.089,21,0.008,0,0,0,0
4.268,26,0.017,3.953,43.272,0.613,0
6.535,327,0.031,3.552,73.856,0.524,0
31.264,21,0.001,0,0,0,0
4.832,39,0.08,3.158,0,0.538,0
10.946,329,0.016,6.755,18.381,0.688,0
7.846,22,0.003,0,0,0,0
6.286,195,0.007,13.778,55.833,0.645,0
3.75,17,0.022,3.259,15.083,0.73,0
3.95,22,0.014,0,0,0,0
7.282,111,0.018,5.225,18.004,0.745,0
4.113,59,0.031,2.648,17.641,0.728,0
14.765,917,0.005,0,0,0,0
9.569,325,0.004,6.236,0,0.642,0
9.883,1255,0.016,3.254,0,0.618,0
1.603,7,0,4.322,0,0.451,0
2.58,23,0.048,3.883,13.869,0.668,0
3.347,12,0.007,0,0,0,0
4.651,31,0.019,6.631,0,0.633,0
5.26,5,0.021,3.323,26.217,0.637,0
11.15,884,0.009,5.903,0,0.719,0
12.338,865,0.008,0,0,0,0
3.063,5,0.012,0,0,0,0
7.068,117,0.018,0,0,0,0
7.936,333,0.007,0,0,0,0
4.511,27,0.029,4.857,21.256,0.714,0
4.807,4,0.006,0,0,0,0
6.007,55,0.01,0,0,0,0
5.153,65,0.009,0,0,0,0
4.329,37,0.037,3.512,18.058,0.7,0
3.211,18,0.007,1.36,0,0.66,0
2.63,4,0.021,3.824,25.977,0.576,0
3.834,34,0.023,3.593,19.963,0.729,0
4.621,21,0.021,0,0,0,0
5.398,4,0.006,0,0,0,0
7.552,1256,0.004,0,0,0,0
4.388,17,0.011,3.87,48.41,0.543,0
4.295,34,0.007,3.513,0,0.749,0
11.445,341,0.008,4.435,0,0.561,0
7.907,116,0.009,4.757,0,0.623,0
9.13,400,0.002,4.141,92.993,0.529,0
5.993,169,0.011,4.595,40.632,0.696,0
7.323,267,0.015,3.01,0,0.607,0
10.852,662,0.022,2.797,0,0.437,0
7.06,178,0.031,6.19,0,0.643,0
16.408,31,0.008,0,0,0,0
4.365,29,0.006,3.395,0,0.705,0
2.215,12,0.05,3.942,18.766,0.558,0
8.088,360,0.014,0,0,0,0
2.493,9,0.022,6.18,0,0.395,0
12.229,1253,0.003,0,0,0,0
3.343,23,0.015,3.407,30.08,0.9,0
3.157,4,0.019,0,0,0,0
7.336,222,0.029,0,0,0,0
4.187,8,0.011,0,0,0,0
7.083,4,0.006,0,0,0,0
3.774,119,0.018,4.821,0,0.698,0
3.354,20,0.011,0,0,0,0
2.765,7,0.012,4.856,47.636,0.517,0
6.882,146,0.015,4.885,0,0.678,0
4.214,75,0.006,3.414,81.618,0.629,0
5.012,22,0.018,4.366,28.147,0.697,0
7.499,125,0.011,4.263,41.081,0.632,0
8.07,338,0.008,4.631,47.456,0.647,0
5.157,71,0.008,3.375,0,0.69,0
2.586,11,0.01,4.606,0,0.685,0
4.683,73,0.049,2.492,13.171,0.638,0
8.388,89,0.013,4.4,0,0.592,0
4.091,28,0.013,2.87,32.875,0.721,0
3.992,11,0.019,0,0,0,0
3.499,12,0.016,4.309,0,0.694,0
7.763,47,0.017,4.881,0,0.675,0
5.109,62,0.024,3.972,27.832,0.734,0
6.089,118,0.015,4.33,0,0.622,0
5.881,49,0.02,3.457,39.212,0.717,0
11.401,17,0.001,0,0,0,0
7.018,14,0.006,0,0,0,0
6.641,84,0.018,6.455,0,0.611,0
5.444,51,0.013,0,0,0,0
3.157,18,0.031,3.618,29.741,0.743,0
2.596,68,0.026,3.475,33.838,0.667,0
6.552,523,0.021,3.77,33.421,0.502,0
6.619,66,0.028,2.443,72.538,0.613,0
7.499,311,0.013,4.367,17.19,0.704,0
14.64,283,0.006,5.341,49.908,0.659,0
5.021,36,0.016,3.563,0,0.514,0
7.561,1247,0.011,0,0,0,0
8.208,269,0.009,3.889,56.114,0.685,0
3.611,5,0.021,0,0,0,0
6.544,80,0.02,0,0,0,0
1.883,4,0.008,4.093,0,0.613,0
2.765,18,0.015,2.883,0,0.64,0
6.99,186,0.008,3.296,0,0.497,0
3.342,15,0.062,2.076,18.149,0.784,0
7.185,466,0.007,3.937,37.302,0.499,0
4.742,56,0.018,3.833,19.371,0.683,0
17.229,697,0.004,0,0,0,0
3.305,7,0.039,0,0,0,0
5.474,166,0.008,4.332,0,0.627,0
4.329,31,0.023,2.36,0,0.741,0
1.882,6,0.033,0,0,0,0
6.181,4,0.011,0,0,0,0
5.054,85,0.037,6.364,0,0.546,0
3.915,4,0.004,0,0,0,0
17.472,26,0.002,7.642,0,0.438,0
7.063,895,0.017,0,0,0,0
3.934,23,0.022,4.474,0,0.592,0
8.01,230,0.004,5.506,0,0.768,0
3.628,30,0.045,3.954,0,0.747,0
4.382,21,0.011,4.077,35.47,0.622,0
9.779,210,0.011,4.079,0,0.511,0
3.93,58,0.032,2.584,38.992,0.665,0
1.651,14,0.045,2.423,0,0.59,0
5.739,32,0.003,5.368,151.34,0.848,1
6.699,19,0.007,11.67,81.393,0.694,1
26.754,6,0.001,0,0,0,1
9.058,58,0.004,6.34,124.806,0.716,1
5.137,8,0.005,4.451,0,0.804,1
7.32,80,0.003,5.719,134.806,0.792,1
5.767,26,0.005,6.331,144.248,0.809,1
6.281,17,0.007,5.242,62.697,0.748,1
5.274,24,0.033,2.671,9.01,0.648,1
6.837,47,0.006,6.134,53.98,0.768,1
6.255,16,0.006,13.482,164.787,0.675,1
5.382,40,0.003,5.708,153.923,0.83,1
58.976,436,0.001,16.977,164.787,0.362,1
7.295,31,0.005,6.574,124.806,0.802,1
5.797,31,0.01,4.6,0,0.904,1
9.434,28,0.011,11.526,61.706,0.618,1
16.433,118,0.004,6.95,0,0.654,1
2.796,21,0.004,5.418,0,0.674,1
18.666,225,0.001,6.823,343.721,0.639,1
7.373,64,0.006,7.404,83.352,0.741,1
7.627,31,0.002,5.976,369.956,0.678,1
5.827,13,0.006,4.937,101.504,0.731,1
5.32,37,0.012,0,0,0,1
10.494,37,0.002,4.053,85.568,0.701,1
5.766,61,0.008,4.882,80.18,0.682,1
5.057,164,0.006,2.719,0,0.642,0
3.598,30,0.05,3.089,24.851,0.73,0
8.805,113,0.008,4.139,0,0.625,0
3.81,7,0.022,3.078,29.587,0.74,0
6.032,153,0.029,2.053,17.747,0.561,0
5.055,26,0.01,3.471,0,0.672,0
16.733,1080,0.004,6.838,58.596,0.522,0
12.399,1244,0.004,4.153,0,0.469,0
5.203,59,0.027,3.819,0,0.67,0
10.057,74,0.004,3.864,73.685,0.649,0
3.492,7,0.015,4.395,35.47,0.68,0
4.482,21,0.012,0,0,0,0
6.108,204,0.019,3.603,0,0.7,0
6.723,7,0.007,0,0,0,0
6.572,420,0.104,3.402,13.913,0.453,0
5.79,83,0.03,4.07,12.12,0.716,0
2.181,38,0.029,0,0,0,0
5.411,43,0.019,4.643,0,0.589,0
4.671,92,0.115,4.768,10.344,0.579,0
4.462,68,0.026,2.396,0,0.686,0
8.364,398,0.018,3.565,0,0.476,0
4.889,20,0.013,3.125,31.377,0.756,0
12.634,676,0.012,5.269,0,0.526,0
5.2,39,0.015,0,0,0,0
9.063,260,0.004,0,0,0,0
3.991,8,0.005,2.851,0,0.748,0
6.138,231,0.03,6.196,26.17,0.598,0
5.087,33,0.021,4.997,30.254,0.691,0
3.958,41,0.024,4.263,41.081,0.651,0
6.553,107,0.008,4.011,44.994,0.724,0
2.976,5,0.011,2.645,0,0.714,0
6.428,4,0.013,4.975,0,0.62,0
7.606,267,0.03,0,0,0,0
3.967,13,0.007,3.283,0,0.851,0
16.985,9,0.001,0,0,0,0
6.541,407,0.015,0,0,0,0
4.695,10,0.006,5.566,0,0.644,0
5.635,117,0.009,5.003,0,0.579,0
4.777,4,0.011,0,0,0,0
11.833,206,0.013,5.335,0,0.689,0
5.142,152,0.011,3.277,64.84,0.598,0
3.775,38,0.032,4.94,12.612,0.679,0
5.171,4,0.008,0,0,0,0
8.235,6,0.005,0,0,0,0
12.33,346,0.005,6.458,0,0.62,0
35.397,4,0.001,0,0,0,0
3.441,32,0.033,3.325,0,0.638,0
2.249,5,0.022,2.835,0,0.673,0
5.239,72,0.035,4.09,11.67,0.691,0
4.196,13,0.01,4.556,57.786,0.666,0
9.201,225,0.01,5.664,43.366,0.663,0
3.172,26,0,7.201,0,0.373,0
12.869,1146,0.005,0,0,0,0
6.044,105,0.01,0,0,0,0
4.17,51,0.022,0,0,0,0
5.694,148,0.018,4.318,0,0.772,0
3.849,24,0.013,0,0,0,0
10.239,293,0.007,0,0,0,0
2.166,12,0.042,0,0,0,0
3.549,9,0.01,3.901,45.416,0.884,0
4.303,28,0.018,2.169,0,0.75,0
3.885,77,0.019,2.213,50.157,0.686,0
6.688,169,0.033,0,0,0,0
5.824,268,0.006,0,0,0,0
9.013,596,0.011,5.401,22.097,0.615,0
4.354,35,0.013,0,0,0,0
3.138,22,0.039,2.881,11.302,0.77,0
10.233,352,0.009,4.447,0,0.628,0
2.617,5,0.014,0,0,0,0
6.548,271,0.018,3.143,0,0.619,0
3.532,12,0.005,3.705,95.577,0.709,0
5.806,86,0.029,4.107,29.744,0.81,0
6.42,131,0.016,3.566,47.287,0.571,0
8.185,372,0.029,5.186,0,0.659,0
6.42,56,0.022,3.971,22.671,0.734,0
5.016,22,0.013,0,0,0,0
4.787,56,0.018,3.819,51.27,0.721,0
2.257,5,0.016,2.885,0,0.577,0
6.337,112,0.028,1.635,0,0.528,0
10.688,1092,0.015,2.834,0,0.411,0
12.936,4,0.017,0,0,0,0
2.718,4,0.02,2.692,0,0.589,0
12.07,387,0.01,8.151,0,0.558,0
1.748,10,0.053,2.652,50.012,0.703,0
4.139,38,0.01,0,0,0,0
4.843,29,0.019,3.937,0,0.752,0
19.108,51,0,0,0,0,0
3.102,7,0.006,0,0,0,0
7.373,174,0.006,0,0,0,0
5.412,101,0.022,3.677,0,0.553,0
4.415,36,0.005,3.809,82.346,0.768,0
41.177,13,0.002,0,0,0,0
18.337,225,0.004,4.591,42.53,0.527,0
9.193,344,0.008,3.749,49.743,0.615,0
13.163,1256,0.007,3.646,0,0.4,0
6.917,143,0.003,0,0,0,0
10.441,373,0.014,3.857,0,0.509,0
5.582,46,0.016,3.723,26.756,0.742,0
3.589,25,0.02,2.604,31.377,0.741,0
3.843,22,0.019,3.47,0,0.792,0
6.103,51,0.007,2.741,0,0.628,0
6.26,163,0.017,0.98,88.613,0.457,0
4.178,7,0.007,0,0,0,0
8.474,408,0.031,5.337,0,0.789,0
5.581,72,0.023,4.152,38.696,0.741,0
4.085,4,0.009,0,0,0,0
3.119,8,0.034,3.024,26.697,0.613,0
5.243,37,0.009,2.541,57.682,0.712,0
4.951,143,0.016,0,0,0,0
4.023,17,0.01,4.359,0,0.643,0
5.304,51,0.004,0,0,0,0
5.826,158,0.01,3.258,0,0.55,0
4.052,34,0.013,0,0,0,0
6.824,6,0.005,4.263,0,0.669,0
4.394,28,0.033,0,0,0,0
13.323,5,0.006,0,0,0,0
6.183,5,0.006,0,0,0,0
5.716,212,0.005,3.95,123.907,0.642,0
10.582,380,0.013,5.191,0,0.627,0
4.154,8,0.002,0,0,0,0
2.467,10,0.028,3.956,18.498,0.694,0
6.246,42,0.007,4.961,0,0.584,0
9.521,516,0.003,0,0,0,0
8.23,531,0.007,4.06,32.378,0.654,0
6.528,105,0.017,3.28,24.319,0.669,0
4.642,55,0.029,3.294,20.275,0.766,0
2.896,29,0.011,4.036,0,0.669,0
4.455,30,0.033,5.175,0,0.577,0
9.705,252,0.011,4.631,35.052,0.688,0
6.396,289,0.03,0,0,0,0
3.495,9,0.016,0,0,0,0
7.094,198,0.029,7.617,0,0.642,0
3.178,8,0.01,3.671,0,0.707,0
3.198,75,0.013,1.653,0,0.617,0
1.714,14,0,2.194,0,0.467,0
7.297,69,0.01,0,0,0,0
5.605,83,0.008,3.794,0,0.712,0
18.276,146,0.008,4.043,28.478,0.597,0
7.259,4,0.005,0,0,0,0
9.387,411,0.006,3.649,57.475,0.497,0
30.032,4,0.003,0,0,0,0
4.443,4,0.006,2.904,0,0.625,0
2.792,13,0.023,4.215,24.978,0.628,0
5.983,62,0.02,3.449,21.901,0.671,0
6.224,126,0.028,5.355,12.314,0.628,0
9.493,281,0.008,4.157,44.351,0.577,0
5.88,41,0.019,0,0,0,0
6.316,104,0.017,4.099,42.217,0.762,0
5.123,15,0.008,3.514,0,0.73,0
1.901,4,0.011,4.242,59.637,0.482,0
4.88,18,0.018,5.005,0,0.819,0
6.331,293,0.02,3.516,0,0.597,0
5.283,75,0.058,3.627,0,0.552,0
6.736,6,0.004,6.08,102.426,0.722,0
2.626,17,0.017,2.912,0,0.589,0
4.92,20,0.013,4.128,0,0.636,0
1.335,7,0.143,0,0,0,0
2.21,4,0.016,0,0,0,0
8.133,256,0.02,7.402,23.532,0.771,0
4.918,37,0.006,3.466,60.568,0.751,0
4.13,171,0.007,0,0,0,0
5.317,4,0.016,0,0,0,0
19.359,624,0.006,5.143,36.104,0.535,0
6.512,280,0.008,3.815,0,0.645,0
19.867,573,0.005,6.163,0,0.505,0
2.736,21,0.012,0,0,0,0
4.904,72,0.019,2.964,42.589,0.591,0
6.068,190,0.052,3.22,9.688,0.499,0
2.228,12,0.019,3.521,73.821,0.636,0
3.864,17,0.019,3.996,34.825,0.714,0
6.909,75,0.003,0,0,0,0
11.393,1190,0.004,3.498,0,0.405,0
14.761,393,0.002,6.948,0,0.451,0
2.267,15,0.035,0,0,0,0
8.512,1235,0.031,6.536,0,0.615,0
9.751,995,0.024,0,0,0,0
10.981,1256,0.013,0,0,0,0
8.257,251,0.007,4.267,148.32,0.621,0
5.969,60,0.021,0,0,0,0
8.73,1245,0.021,0,0,0,0
2.429,4,0.013,3.474,0,0.839,0
3.535,61,0.009,4.405,66.385,0.779,0
2.829,73,0.055,3.045,15.083,0.712,0
3.718,26,0.006,3.737,99.292,0.672,0
3.781,33,0.011,4.023,0,0.43,0
3.027,7,0.023,3.134,22.83,0.633,0
5.69,22,0.004,0,0,0,0
5.158,21,0.006,4.673,60.44,0.852,0
3.406,4,0.006,4.393,75.19,0.602,0
6.808,61,0.031,2.548,19.142,0.686,0
10.657,1215,0.019,0,0,0,0
6.273,136,0.005,0,0,0,0
8.779,365,0.016,3.222,19.884,0.579,0
8.518,415,0.022,0,0,0,0
1.737,5,0.067,2.717,36.242,0.396,0
5.328,26,0.017,3.824,0,0.629,0
2.329,11,0.015,3.033,75.682,0.755,0
4.63,70,0.009,3.571,0,0.736,0
6.662,97,0.018,4.941,21.553,0.73,0
6.763,4,0.003,0,0,0,0
5.01,79,0.022,4.35,25.786,0.735,0
1.961,8,0.055,3.219,11.814,0.575,0
6.49,196,0.006,5.987,0,0.663,0
2.463,7,0.013,4.447,82.859,0.671,0
11.755,1218,0.009,4.314,0,0.432,0
5.686,40,0.018,3.651,0,0.783,0
3.927,65,0.019,3.315,0,0.73,0
4.38,4,0.015,0,0,0,0
2.183,53,0.017,2.003,73.821,0.579,0
8.557,730,0.012,4.582,0,0.557,0
2.698,16,0.022,1.601,0,0.588,0
4.472,34,0.015,4.827,40.395,0.642,0
6.271,72,0.016,3.2,34.204,0.679,0
8.607,226,0.018,4.619,26.202,0.674,0
6.491,21,0.018,3.734,20.009,0.695,0
8.966,365,0.004,0,0,0,0
4.49,38,0.023,2.493,21.456,0.723,0
3.818,28,0.014,4.033,44.811,0.674,0
2.09,4,0.004,4.267,131.45,0.504,0
5.512,175,0.009,5.094,0,0.562,0
5.944,59,0.011,2.148,0,0.725,0
2.459,10,0.027,4.576,0,0.677,0
12.115,1254,0.01,6.036,0,0.515,0
3.374,37,0.044,0,0,0,0
7.887,193,0.013,4.677,0,0.714,0
1.438,4,0,2.108,0,0.546,0
7.553,332,0.021,3.819,0,0.707,0
4.026,51,0.1,5.455,26.576,0.55,0
2.07,5,0.033,2.26,0,0.68,0
5.512,93,0.037,4.012,0,0.696,0
3.744,6,0.006,0,0,0,0
4.272,32,0.008,4.327,65.451,0.602,0
6.889,311,0.006,0,0,0,0
2.96,4,0.014,0,0,0,0
4.618,96,0.19,2.882,0,0.476,0
2.188,11,0.061,1.99,15.335,0.746,0
10.416,337,0.003,0,0,0,0
9.322,661,0.005,4.148,98.253,0.664,0
5.679,189,0.009,0,0,0,0
1.735,6,0.052,0,0,0,0
2.706,29,0.072,4.105,0,0.721,0
8.274,750,0.008,3.892,43.045,0.374,0
13.341,702,0.009,0,0,0,0
6.593,281,0.015,0,0,0,0
21.802,856,0.002,5.14,89.072,0.418,0
9.517,382,0.011,5.613,26.658,0.695,0
4.246,33,0.033,5.234,0,0.529,0
2.572,34,0.041,2.554,29.312,0.592,0
5.286,11,0.004,0,0,0,0
10.331,561,0.009,5.61,0,0.699,0
6.398,63,0.007,0,0,0,0
0,4,0.15,0,0,0,0
4.638,11,0.008,5.141,0,0.625,0
13.56,591,0.012,5.451,0,0.574,0
4.576,4,0.013,4.131,34.825,0.655,0
10.417,1245,0.017,4.84,35.596,0.47,0
3.869,20,0.045,2.124,30.793,0.709,0
11.834,7,0.002,0,0,0,0
3.215,27,0.037,4.163,39.727,0.529,0
5.837,340,0.028,3.664,0,0.507,0
4.865,18,0.013,0,0,0,0
9.342,458,0.006,4.875,47.154,0.62,0
3.566,20,0.019,3.869,56.092,0.59,0
5.119,102,0.018,2.918,37.264,0.722,0
3.688,64,0.018,0,0,0,0
4.256,44,0.007,0,0,0,0
12.647,904,0.002,7.589,0,0.587,0
11.472,445,0.014,0,0,0,0
4.657,73,0.026,4.779,27.593,0.68,0
14.042,1244,0.007,0,0,0,0
6.281,57,0.008,0,0,0,0
4.965,35,0.023,3.614,23.205,0.668,0
18.681,17,0.001,0,0,0,0
1.642,25,0.096,3.078,29.587,0.536,0
5.262,108,0.007,3.522,0,0.722,0
5.3,46,0.01,0,0,0,0
6.597,125,0.024,4.964,0,0.752,0
3.529,16,0.036,3.378,24.478,0.66,0
6.486,59,0.027,0,0,0,0
4.988,23,0.014,4.968,30.351,0.688,0
7.163,106,0.003,0,0,0,0
3.314,14,0.016,3.721,44.278,0.708,0
2.859,14,0.065,4.451,0,0.611,0
5.325,116,0.054,1.817,0,0.448,0
4.601,16,0.004,5.719,107.371,0.715,0
8.17,133,0.01,0,0,0,0
4.469,37,0.006,0,0,0,0
5.357,239,0.055,2.781,0,0.686,0
5.546,50,0.025,2.972,0,0.607,0
5.273,35,0.006,0,0,0,0
39.955,4,0.001,0,0,0,0
4.207,4,0.011,0,0,0,0
3.371,4,0.003,0,0,0,0
10.839,1191,0.01,6.112,0,0.505,0
21.465,12,0.001,0,0,0,0
4.608,150,0.034,4.517,12.072,0.679,0
10.165,301,0.012,3.671,24.01,0.601,0
4.063,57,0.015,1.959,22.522,0.653,0
13.016,260,0.028,0,0,0,0
4.617,15,0.007,0,0,0,0
3.991,34,0.008,2.101,56.063,0.623,0
11.906,498,0.005,4.39,0,0.445,0
3.599,37,0.01,0,0,0,0
5.949,4,0.031,4.429,0,0.615,0
3.748,36,0.039,3.607,0,0.729,0
5.997,206,0.008,0,0,0,0
4.797,37,0.01,5.132,0,0.851,0
2.819,22,0.015,2.405,0,0.37,0
4.322,5,0.016,4.108,38.341,0.562,0
7.787,155,0.005,3.975,0,0.679,0
2.62,8,0.014,3.851,0,0.653,0
4.414,17,0.021,2.949,0,0.676,0
5.212,17,0.012,5.411,29.931,0.596,0
4.097,38,0.024,3.888,35.677,0.599,0
8.817,481,0.045,4.751,0,0.605,0
4.219,44,0.013,0,0,0,0
2.864,5,0.022,2.416,0,0.654,0
15.339,383,0.002,5.612,97.644,0.499,0
2.624,21,0.021,2.486,0,0.787,0
6.996,369,0.014,3.852,34.26,0.534,0
5.78,129,0.025,4.79,0,0.806,0
3.754,7,0.011,0,0,0,0
2.409,15,0.105,0,0,0,0
6.965,191,0.007,3.102,112.778,0.587,0
14.468,1185,0.002,5.943,0,0.383,0
4.129,56,0.037,4.579,12.799,0.607,0
3.402,9,0.02,0,0,0,0
5.938,158,0.015,2.365,87.698,0.571,0
3.157,18,0.008,0,0,0,0
2.716,15,0,2.648,0,0.495,0
0,4,0.125,0,0,0,0
6.597,655,0.03,0,0,0,0
3.497,4,0.01,0,0,0,0
5.747,155,0.03,3.765,19.871,0.711,0
8.889,233,0.028,3.912,0,0.696,0
9.073,459,0.002,0,0,0,0
5.449,36,0.008,5.566,0,0.712,0
4.063,20,0.007,3.593,0,0.742,0
16.239,75,0.007,0,0,0,0
7.603,153,0.01,3.812,30.259,0.526,0
3.837,26,0.019,6.203,49.584,0.51,0
9.012,826,0.004,0,0,0,0
2.268,4,0.029,2.477,0,0.601,0
2.233,15,0.01,2.385,119.129,0.639,0
1.773,15,0.067,0,0,0,0
9.759,157,0.007,4.112,55.192,0.678,0
6.225,71,0.002,0,0,0,0
3.195,9,0.024,0,0,0,0
3.875,48,0.052,3.58,11.624,0.76,0
3.057,5,0.009,0,0,0,0
9.769,1255,0.005,3.672,0,0.372,0
4.29,61,0.026,1.508,0,0.67,0
3.478,20,0.022,0,0,0,0
7.68,10,0.004,0,0,0,0
2.286,19,0.059,6.196,30.046,0.553,0
6.64,53,0.018,0,0,0,0
2.279,4,0.018,2.91,0,0.591,0
12.27,779,0.006,0,0,0,0
5.823,96,0.005,4.215,74.639,0.819,0
3.467,4,0.007,0,0,0,0
5.345,39,0.008,6.706,43.924,0.677,0
5.404,141,0.013,3.685,0,0.712,0
79.868,4,0.001,0,0,0,0
9.305,133,0.02,3.26,0,0.638,0
7.352,250,0.006,3.339,0,0.597,0
3.627,54,0.033,5.064,15.41,0.646,0
3.57,6,0.006,0,0,0,0
3.312,62,0.059,2.344,17.871,0.671,0
3.011,4,0.023,0,0,0,0
8.579,186,0.017,2.667,32.915,0.607,0
3.244,8,0.009,3.18,0,0.686,0
5.704,54,0.003,0,0,0,0
7.033,348,0.017,4.008,0,0.614,0
2.943,10,0.007,0,0,0,0
9.974,697,0.005,0,0,0,0
5.735,7,0.017,0,0,0,0
5.974,42,0.006,3.744,0,0.64,0
5.364,94,0.009,4.225,0,0.574,0
3.202,13,0.037,3.215,19.371,0.616,0
12.155,786,0.003,4.323,0,0.459,0
6.113,108,0.027,0,0,0,0
10.422,337,0.012,3.971,22.671,0.647,0
1.352,4,0.054,0,0,0,0
3.68,8,0.009,2.966,63.416,0.564,0
5.669,72,0.02,0,0,0,0
48.925,6,0.002,0,0,0,0
3.688,50,0.037,2.288,12.67,0.738,0
3.857,21,0.02,3.78,0,0.695,0
3.344,7,0.016,4.832,0,0.675,0
2.55,39,0.007,2.113,61.623,0.611,0
8.33,233,0.006,0,0,0,0
30.282,5,0.003,0,0,0,0
8.619,525,0.009,0,0,0,0
2.402,5,0.005,2.277,102.657,0.491,0
3.343,11,0.007,0,0,0,0
11.483,343,0.006,3.252,58.738,0.52,0
9.502,323,0.008,7.769,0,0.64,0
4.288,54,0.01,6.028,0,0.679,0
4.282,17,0.038,3.686,0,0.615,0
1.052,4,0.15,5.552,0,0.364,0
7.648,880,0.022,0,0,0,0
5.864,4,0.003,4.869,0,0.632,0
7.442,157,0.016,3.257,0,0.709,0
3.842,51,0.055,3.981,0,0.717,0
6.072,548,0.003,0,0,0,0
7.505,58,0.022,6.552,0,0.685,0
9.805,1065,0.012,0,0,0,0
3.97,9,0.022,0,0,0,0
9.31,401,0.004,5.7,0,0.63,0
7.045,184,0.004,0,0,0,0
16.867,1080,0.005,5.357,50.67,0.552,0
3.519,14,0.018,5.014,0,0.518,0
4.501,60,0.02,3.943,0,0.74,0
9.203,167,0.015,4.731,15.278,0.713,0
3.145,5,0.009,0,0,0,0
0,4,0.058,0,0,0,0
5.625,8,0.003,3.579,0,0.736,0
9.383,149,0.008,5.779,0,0.734,0
5.052,65,0.021,3.057,20.051,0.768,0
3.887,8,0.018,0,0,0,0
3.092,16,0.008,2.211,0,0.467,0
4.672,80,0.009,2.527,58.137,0.708,0
7.362,874,0.007,0,0,0,0
1.346,8,0.146,0,0,0,0
3.737,44,0.019,4.57,0,0.653,0
2.438,4,0.021,0,0,0,0
5.143,284,0.016,4.158,0,0.654,0
4.301,55,0.02,3.608,0,0.719,0
4.011,22,0.015,3.243,50.002,0.738,0
0,4,0.068,0,0,0,0
13.572,550,0.027,0,0,0,0
2.409,8,0.042,3.541,0,0.675,0
2.164,6,0.083,0,0,0,0
4.028,31,0.009,4.513,62.756,0.57,0
7.589,205,0.004,0,0,0,0
8.459,149,0.017,4.419,0,0.701,0
3.736,23,0.027,4.875,0,0.642,0
8.123,244,0.003,4.107,0,0.754,0
5.337,91,0.019,4.333,27.25,0.737,0
6.922,96,0.02,2.383,0,0.697,0
9.049,502,0.016,6.181,0,0.564,0
5.114,4,0.016,0,0,0,0
2.676,16,0.027,4.583,43.274,0.578,0
5.286,79,0.016,3.969,24.046,0.652,0
3.745,36,0.014,3.593,34.261,0.855,0
2.886,12,0.035,4.051,18.464,0.696,0
12.345,768,0.005,6.608,0,0.606,0
4.84,18,0.017,2.815,19.9,0.564,0
3.493,166,0.064,2.219,0,0.553,0
13.909,4,0.002,0,0,0,0
24.056,24,0.001,12.344,0,0.485,0
6.386,22,0.007,6.225,0,0.709,0
3.617,21,0.004,2.666,0,0.573,0
6.236,53,0.012,4.765,40.192,0.713,0
5.308,97,0.037,5.312,16.393,0.676,0
2.958,25,0.017,2.513,25.725,0.69,0
5.697,65,0.011,3.72,0,0.793,0
4.32,19,0.011,4.796,0,0.793,0
5.228,264,0.009,2.101,48.614,0.456,0
13.057,1114,0.023,2.554,0,0.428,0
5.234,24,0.012,0,0,0,0
6.515,294,0.023,2.661,0,0.619,0
4.471,13,0.009,4.361,51.79,0.674,0
3.503,28,0.021,0,0,0,0
5.508,83,0.017,2.157,0,0.598,0
3.851,54,0.037,0,0,0,0
3.519,38,0.016,0,0,0,0
6.446,94,0.023,2.82,0,0.662,0
3.687,45,0.013,3.496,36.861,0.785,0
3.957,10,0.008,0,0,0,0
2.73,24,0.042,2.833,0,0.679,0
12.017,551,0.013,5.748,0,0.67,0
8.412,320,0.013,3.005,28.366,0.639,0
5.946,34,0.007,3.572,71.101,0.708,0
3.086,13,0.01,2.836,67.054,0.792,0
15.409,334,0.007,4.806,48.556,0.634,0
10.97,433,0.017,4.615,15.331,0.587,0
2.218,14,0.018,2.163,30.178,0.502,0
4.488,70,0.054,0,0,0,0
7.898,181,0.029,0,0,0,0
17.204,4,0.001,0,0,0,0
7.192,20,0.01,3.697,0,0.598,0
8.287,408,0.009,4.117,0,0.742,0
5.307,47,0.028,4.568,12.208,0.753,0
2.822,12,0.038,0,0,0,0
3.189,13,0.011,3.033,75.605,0.798,0
3.248,15,0.013,3.075,50.012,0.66,0
4.17,21,0.006,3.007,0,0.726,0
3.598,50,0.021,2.675,31.02,0.722,0
3.063,11,0.015,4.287,0,0.47,0
7.409,281,0.017,3.016,0,0.705,0
5.486,19,0.007,4.317,0,0.722,0
3.19,8,0.019,0,0,0,0
3.371,67,0.062,0,0,0,0
4.913,9,0.032,4.193,0,0.599,0
1.406,4,0,0,0,0,0
4.277,42,0.014,0,0,0,0
6.918,191,0.009,3.39,44.939,0.642,0
7.027,705,0.009,4.141,67.765,0.496,0
43.202,8,0.002,0,0,0,0
8.053,375,0.015,4.635,27.931,0.605,0
10.209,89,0.016,3.951,21.055,0.667,0
14.006,4,0.006,0,0,0,0
4.22,8,0.011,4.359,48.351,0.75,0
3.462,4,0.004,0,0,0,0
5.08,118,0.047,3.508,11.787,0.625,0
5.512,75,0.016,4.09,0,0.734,0
4.788,76,0.043,2.646,61.373,0.551,0
2.505,28,0.051,2.907,24.873,0.66,0
5.405,330,0.008,3.412,53.037,0.485,0
5.538,453,0.008,3.952,0,0.467,0
2.597,4,0.012,4.848,0,0.501,0
